Wavelength[nm]	1712306U3-   13.08.2020  13:17:29  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:29  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:35  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:35  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:35  Int.Delay = 4,48 µs, HWmode=1
401.785	794.9734944	843.5038531	867.7690324	771.8637998	920.92133	883.9458186	887.4122728	963.674265	904.7445438	954.4303872	903.589059	979.8510512	911.6774521	948.6529635	805.372857	846.9703072	821.5496432	784.5741318	763.7754067	775.330254	829.6380363	801.9064028	845.8148225	796.1289791	755.6870136	760.3089525	834.2599752	828.4825516	790.3515555	793.8180097
401.864	784.2535437	793.6458017	837.084995	810.0822533	899.3087043	901.6567688	935.7037041	909.8749946	869.9578981	941.5738654	872.3059626	929.8335429	945.0959621	923.9633816	799.515963	801.8640275	798.3419307	832.388866	786.6016082	840.6070918	798.3419307	817.1264468	811.2562855	820.6485435	777.2093502	825.3446725	859.3916078	866.4358013	852.3474143	847.6512853
401.943	836.3769222	844.4746241	872.2381733	783.1634527	935.8629738	889.5903916	883.8063189	882.6495043	860.6700278	853.7291405	898.8449081	926.6084574	971.7242249	957.8424503	786.6338964	815.5542602	831.749664	867.6109151	816.7110748	823.6519621	792.4179692	782.0066382	857.1995841	865.297286	778.5361945	813.2406311	771.5953072	794.7315983	795.8884128	746.145387
402.022	832.3779924	876.6162633	826.5571673	827.7213323	922.0186992	869.6312731	929.0036894	967.4211352	908.048719	937.1528446	889.4220786	919.6903692	930.1678544	884.7654185	795.1247116	807.9305269	796.2888766	785.8113914	793.9605466	778.8264013	826.5571673	763.6922559	771.8414111	855.6612929	848.6763027	775.3339062	857.9896229	824.2288372	853.3329628	783.4830614
402.101	816.2443699	819.7475646	788.2188122	797.5606647	857.114975	854.7795118	900.3210432	919.0047484	848.940854	914.3338221	872.2954855	933.0175273	955.2044272	931.8497957	794.05747	827.9216857	847.7731224	825.5862225	798.7283963	865.289096	809.2379805	764.8641807	798.7283963	838.4312698	837.2635382	791.7220069	830.2571488	824.4184909	851.2763171	769.535107
402.180	836.4654373	863.4104023	865.7534428	773.2033454	916.1288122	904.41361	909.0996909	1027.423233	900.8990494	982.9054648	837.6369575	955.9604997	1033.280834	932.5300953	801.3198307	827.0932755	809.5204722	821.2356744	796.6337498	769.6887847	837.6369575	807.1774318	843.4945586	866.924963	839.9799979	811.8635126	818.892634	852.8667203	864.5819225	750.9444612
402.259	773.0593992	791.5205192	876.9031991	804.2125392	951.9014991	883.8261191	881.5184791	986.516099	920.7483591	891.9028591	808.8278192	959.978239	964.593519	889.5952191	766.1364792	801.9048992	828.4427592	789.2128792	755.7520992	800.7510792	786.9052392	793.8281592	871.1340991	887.2875791	845.7500592	764.9826592	828.4427592	811.1354592	808.8278192	788.0590592
402.338	851.2130188	795.6235972	830.3669857	787.5168065	949.6526196	819.9439692	910.2767793	911.4348923	896.3794239	888.2726332	875.5333908	907.9605534	989.02846	866.2684872	815.3115173	778.2519029	834.9994375	802.5722749	851.2130188	836.1575505	773.6194511	773.6194511	796.7817101	819.9439692	801.4141619	788.6749195	851.2130188	779.4100159	738.8760626	815.3115173
402.417	832.0998827	863.2603499	852.8735275	772.0871311	881.725812	894.4208171	905.9617309	915.1944619	948.6631118	872.4930809	844.7948879	929.0435584	1016.754503	907.1158222	804.4016897	804.4016897	796.3230501	839.024431	788.2444104	759.392126	818.2507862	784.7821363	809.0180552	783.6280449	764.0084915	845.9489793	810.1721466	886.3421775	757.0839432	777.857588
402.496	843.2720252	838.5936783	817.5411173	833.9153314	904.0905346	909.9384682	857.3070658	1007.014166	901.7513612	981.2832581	815.2019439	913.4472284	983.6224316	857.3070658	750.8746743	778.9447556	836.2545048	836.2545048	774.2664087	792.9797962	870.1725197	819.8802908	832.7457447	817.5411173	783.6231024	880.6988002	780.1143423	749.7050876	811.6931837	791.8102095
402.575	819.7958918	830.1730549	829.0200368	793.2764747	932.7916687	899.3541428	887.8239615	938.5567593	927.026578	983.5244665	891.2830159	910.8843242	967.3822126	947.7809044	818.6428736	780.5932753	812.877783	774.8281846	804.806656	814.0308011	799.0415654	837.0911637	850.9273813	800.1945835	802.5006198	790.9704385	863.6105808	825.5609824	835.9381456	811.7247648
402.654	780.6454583	801.2792589	795.5476476	827.6446709	933.1063187	904.4482622	889.5460729	945.7158635	906.7409067	983.5444981	903.30194	944.5695413	951.4474748	897.5703287	788.6697141	796.6939699	787.5233918	825.3520264	762.3043021	794.4013254	815.035126	820.7667373	854.0100828	816.1814483	779.499136	801.2792589	828.7909931	817.3277706	811.5961593	803.5719034
402.733	795.6763187	837.2501176	789.9021799	854.5725338	889.2173663	849.9532228	885.752883	931.945993	904.230127	936.565304	847.6435673	953.8877202	945.803926	935.4104762	833.7856344	806.0697684	780.6635579	769.1152805	779.5087302	839.5597731	822.2373569	782.9732134	769.1152805	833.7856344	854.5725338	845.3339118	851.1080506	808.3794239	825.7018401	718.3028595
402.812	844.6260405	839.9724535	778.3124257	781.802616	963.2925089	845.7894372	956.3121284	979.5800634	936.5343837	912.1030519	851.606421	923.7370194	930.7173999	913.2664487	828.338486	800.416964	789.9463932	869.0573722	838.8090567	769.0052517	826.0116925	779.4758225	837.64566	864.4037852	764.3516647	891.1619104	862.0769917	830.6652795	725.959572	762.0248712
402.891	792.3977396	808.569122	818.9650107	817.809912	935.629984	936.7850828	903.2872191	928.6993915	915.9933053	899.8219229	861.7036643	942.5605765	903.2872191	903.2872191	791.2426408	848.9975781	835.1363931	814.3446157	807.4140232	770.4508634	813.189517	718.4714198	880.1852442	784.3120483	825.8956032	838.6016894	881.340343	820.1201095	821.2752082	764.6753697
402.970	809.909914	753.4581561	793.7808403	785.7163035	983.8734944	914.7488929	881.3386688	941.2466568	990.7859545	1023.044102	947.0070402	1008.067105	1102.537394	964.2881906	782.2600734	776.4996899	831.7993711	811.0619907	805.3016072	791.4766869	820.2786042	802.9974538	779.95592	775.3476132	822.5827576	773.0434599	799.5412238	847.9284448	781.1079967	785.7163035
403.049	777.2154151	831.7364965	854.9369566	750.5348859	1070.701236	930.3384521	1032.420477	1067.221167	1084.621512	1121.742248	958.1790043	1108.981995	1189.023583	1144.942709	793.4557372	822.4563124	757.495024	837.5366115	837.5366115	828.2564274	820.1362664	793.4557372	844.4967496	795.7757832	805.0559673	799.2558523	773.7353461	809.6960593	818.9762434	812.0161053
403.128	822.8304606	820.5060808	825.1548405	778.6672438	1095.945091	987.8614287	1047.133114	1037.835595	1151.730207	1026.213696	984.374859	1075.025672	1214.488462	1070.376913	803.0732321	786.8025732	862.3449178	803.0732321	835.6145497	817.0195111	848.3986388	828.6414102	877.4533867	856.5339682	778.6672438	822.8304606	829.8036001	839.1011195	814.6951312	800.7488522
403.207	767.5341807	841.8491392	856.9443651	829.0762557	1017.185994	957.9662618	995.1237411	1057.826987	1121.691405	1056.665816	993.9625699	1036.925905	1135.625459	1089.17861	766.3730095	810.4975161	823.2703996	860.4278788	822.1092283	801.2081463	825.592742	800.046975	831.3985981	802.3693175	808.1751736	809.3363448	826.7539132	848.8161665	808.1751736	816.3033722
403.286	830.9994318	802.2650116	779.2774754	804.5637652	1081.563576	971.2234023	1035.588503	1025.244112	1085.011706	998.8084456	948.2358661	1064.322924	1168.916213	1095.356097	763.1862001	782.7256058	821.8044173	829.8500549	766.6343305	762.0368233	793.0699971	842.4931998	814.9081564	810.3106492	716.061751	778.1280986	798.8168811	778.1280986	805.713142	785.0243595
403.365	796.4498544	791.8527412	813.6890287	773.4642886	1081.47087	1051.589635	1004.469225	1002.170668	1144.681176	1071.127365	959.6473714	1111.352106	1151.576846	1140.084063	748.1801662	810.2411939	819.4354202	793.0020195	727.493157	826.3310899	820.5846985	802.1962458	864.2572734	857.3616037	796.4498544	840.1224294	805.6440807	781.5092366	796.4498544	761.9715057
403.443	758.8990729	819.7487716	796.7866211	795.6385136	1045.925954	1000.001653	1004.594083	1044.777846	1114.812405	1057.407029	967.8546421	1152.699953	1148.107523	1144.663201	757.7509653	787.601761	801.3790512	830.0817393	834.6741694	795.6385136	827.7855243	785.3055459	812.8601265	791.0460835	832.3779544	771.5282556	800.2309437	793.3422986	832.3779544	748.5661052
403.522	776.2177464	731.6993757	818.4531238	763.6612829	982.8286466	873.2449647	979.4041565	1011.366064	1023.922527	955.4327261	930.319799	981.6871499	1093.553825	1025.064024	747.6803293	771.6517597	839.0000642	800.1891768	779.6422365	759.0952961	816.1701304	803.6136669	813.8871371	824.1606072	807.038157	815.0286338	807.038157	800.1891768	760.2367928	773.9347531
403.601	780.4011969	775.7834383	811.5710671	830.0421014	978.964815	872.7563681	912.0073159	903.9262384	927.0150312	899.3084798	909.6984366	967.4204186	984.7370132	1007.825806	808.1077482	767.7023608	847.358696	803.4899897	789.636714	836.9687392	830.0421014	833.5054203	810.4166275	830.0421014	828.8876617	831.196541	789.636714	772.3201194	810.4166275	746.9224473
403.680	809.6532435	784.4589417	777.5877685	783.3137461	982.5777693	826.8311765	819.9600033	900.1236907	842.863914	909.285255	842.863914	967.6902273	945.9315122	895.5429086	790.1849194	769.5713997	798.2012881	832.5571542	761.555031	752.3934667	779.8781595	764.9906176	840.5735229	808.5080479	830.2667631	764.9906176	782.1685506	787.8945283	774.1521819	770.7165953
403.759	854.7156768	745.0195471	815.8649642	786.1555958	884.4250452	874.1410331	878.7117051	907.2784056	914.1344137	882.1397092	851.2876727	942.7011141	915.2770817	879.8543732	846.7170007	731.3075309	781.5849237	807.8662881	745.0195471	833.0049845	775.8715836	782.7275917	841.0036606	787.2982638	845.5743326	794.1542719	818.1503002	802.152948	852.4303407	755.3035593
403.838	834.2732916	789.0834883	789.0834883	785.6073496	888.7327982	884.0979465	891.050224	907.2722046	877.1456691	957.0968596	874.8282433	996.4930983	964.049137	887.5740853	864.3998272	779.8137851	821.5274497	812.2577464	840.0668561	850.4952723	808.7816077	769.3853689	792.559627	785.6073496	843.5429949	776.3376464	843.5429949	800.6706174	811.0990335	771.7027948
403.916	769.025803	807.8193895	832.9211219	773.5897544	876.2786598	878.5606355	866.0097693	913.9312585	924.200149	956.1478085	822.6522314	933.3280517	986.9544801	920.7771855	783.8586449	839.767049	802.1144503	803.2554381	754.1929611	819.2292679	795.2685233	791.8455598	837.4850733	774.7307422	797.550499	790.7045719	829.4981584	789.5635841	767.8848152	747.3470341
403.995	788.2507733	795.0656215	800.7446616	828.0040544	874.5721836	860.9424873	846.1769829	921.1403129	905.2390005	893.8809202	892.7451121	941.5848575	899.5599603	899.5599603	754.1765324	797.3372376	791.6581974	736.0036039	788.2507733	795.0656215	762.1271886	739.411028	793.9298135	750.7691083	803.0162777	820.0533982	731.4603718	813.23855	789.3865813	778.028501
404.074	842.3562458	827.538071	808.1604578	784.2234061	903.9086643	915.3072604	909.6079623	906.1883835	964.3212232	892.5100683	852.6149823	957.4820656	988.2582749	940.3841716	769.4052313	850.335263	807.0205982	826.3982114	829.8177902	816.139475	768.2653717	770.5450909	828.6779306	835.5170882	804.740879	765.9856525	842.3562458	816.139475	734.0695836	797.9017214
404.153	785.3407943	815.1929298	752.0441817	806.0076574	892.1195866	918.5272449	957.5646528	926.5643582	959.8609709	918.5272449	927.7125173	930.0088354	1014.972606	887.5269503	819.785566	794.5260668	828.9708385	791.0815896	808.3039755	799.118703	786.4889534	778.45184	847.3413834	803.7113392	771.5628857	788.7852715	783.0444762	802.5631802	763.5257723	766.9702495
404.231	798.7501258	812.6012841	812.6012841	816.0640737	954.5756562	922.2562869	962.6554985	1012.288816	939.5702347	952.2671298	866.8516539	985.7407622	994.9748677	919.9477605	758.3509143	819.5268632	791.8245467	812.6012841	810.2927577	769.8935461	790.6702835	837.9950742	752.5795983	772.2020725	771.0478093	878.3942858	759.5051775	749.1168088	844.9206533	744.499756
404.310	741.6310691	806.9679639	771.4338632	759.9712501	933.0567083	902.1076529	888.3525171	969.7370703	936.4954922	941.0805375	896.3763463	954.8356732	1024.757613	941.0805375	776.0189085	795.5053508	824.1618836	790.9203056	777.1651698	805.8217026	813.8455318	812.6992705	863.1347682	812.6992705	810.4067479	811.5530092	817.2843157	823.0156223	811.5530092	782.8964764
404.389	842.6120893	765.8025519	781.852306	802.4877041	945.7890799	831.1479793	1015.720151	1021.452206	1015.720151	1028.330672	906.8111057	1006.548863	1013.427329	974.449355	823.1231022	771.534607	855.2226104	843.7585003	776.120251	885.0292966	812.8054032	856.3690214	847.1977334	811.6589922	762.3633189	780.705895	791.0235941	804.7805261	796.7556491	738.2886878
404.468	792.3309166	778.6503828	802.5913169	750.1492707	1171.96573	1150.304885	1250.628799	1154.865063	1216.427465	1111.543372	1026.040036	1208.447153	1236.948265	1140.044484	755.8494931	819.6919842	839.0727404	809.4315839	754.7094486	809.4315839	778.6503828	756.9895376	771.8101159	823.1121177	749.0092262	791.1908721	812.8517173	841.3528294	809.4315839	761.5497155
404.546	792.6459431	851.5744316	837.7089049	775.3140348	1707.770705	1571.42636	1727.413535	1782.875642	1795.585708	1439.703856	1282.56122	1551.78353	1973.526634	1571.42636	736.0283758	778.7804164	777.6249559	841.1752866	808.822391	799.5787065	771.8476531	821.5324571	837.7089049	820.3769965	880.4609456	844.6416683	844.6416683	874.6836428	783.4022587	781.0913376
404.625	815.6581116	792.8743655	838.4418578	803.1270513	1589.166293	1450.185441	1687.136401	1638.151347	1728.147144	1460.438127	1240.574977	1561.825798	2026.614219	1542.459613	786.0392417	787.178429	787.178429	763.2554955	730.2190636	825.9107974	788.3176163	803.1270513	806.5446132	788.3176163	870.3391024	772.368994	814.5189243	829.3283593	742.750124	779.2041178
404.704	863.5939298	785.701144	810.536525	782.3145011	1380.621407	1247.413454	1269.991073	1373.848121	1300.470859	1192.098287	1109.689978	1280.151002	1437.065454	1286.924288	851.1762393	802.6343583	795.8610726	786.830025	743.9325487	852.3051203	780.0567392	731.5148582	821.8253345	799.2477154	836.5007869	754.0924773	817.3098107	820.6964536	792.4744297	793.6033107
404.782	828.941493	770.790164	828.941493	798.1554953	1062.687031	1069.528364	1061.546809	1177.849467	1077.509919	985.1519256	986.2921477	1077.509919	1151.624357	1063.827253	760.5281648	754.8270541	817.5392716	850.6057135	811.8381609	816.3990495	800.4359396	812.978383	828.941493	891.6537104	825.5208265	789.0337182	858.5872685	838.06327	749.1259434	793.5946067
404.861	868.059162	790.8983476	762.5304011	772.7428619	1009.898894	950.8935657	930.4686443	996.2822801	1004.225305	961.1060264	914.5825942	1005.360023	1043.94043	948.62413	768.2039904	781.8206047	769.3387083	795.4372191	747.779069	811.3232691	736.4318904	753.4526583	814.7274227	799.9760905	773.8775797	759.1262476	841.9606513	820.4010119	877.1369049	785.2247583
404.940	777.9818742	799.6876827	763.1305315	784.8363401	905.9319034	950.4859315	967.6220961	960.7676303	942.4890547	924.210479	919.6408351	951.6283425	1014.460946	950.4859315	772.2698193	743.7095449	804.2573266	783.6939291	767.7001754	806.5421486	735.7126681	835.102423	792.8332169	846.5265327	777.9818742	736.8550791	846.5265327	785.978751	782.5515181	747.1367779
405.018	773.6014214	789.5754921	816.9596132	826.0876535	964.1492642	912.8040371	908.2400169	843.2027292	963.0082591	886.560921	908.2400169	959.585244	957.3032339	913.9450421	797.5625274	856.8947898	777.0244366	765.6143861	773.6014214	814.6776031	764.473381	778.1654416	805.5495627	835.2156939	860.3178049	774.7424265	820.3826283	812.395593	830.6516737	762.191371
405.097	787.9574703	772.0620746	800.4467097	799.3113243	945.7760414	892.4129274	867.4344486	906.0375523	808.3944076	940.0991144	907.1729377	936.6929582	867.4344486	874.246761	775.4682308	775.4682308	749.3543666	828.8313448	795.9051681	770.9266892	793.6343973	781.1451579	767.520533	762.9789914	790.2282411	808.3944076	785.6866995	764.1143768	802.7174805	727.7820439
405.176	723.4768342	869.530843	832.1681896	765.3682941	955.578166	848.0190123	838.9613993	885.3816657	912.5545045	837.8291977	860.4732301	894.4392786	915.9511094	874.0596495	827.6393832	746.1208666	846.8868107	816.317367	765.3682941	760.8394877	780.0869152	790.2767297	755.1784796	752.9140763	817.4495686	803.8631492	817.4495686	804.9953508	785.7479233	747.2530682
405.254	816.5688673	821.105361	734.9119806	809.7641267	829.044225	901.6281243	839.2513358	894.8233838	864.2020512	888.0186432	881.2139026	931.1153334	920.9082226	857.3973107	798.4228925	791.6181519	815.4347439	789.3499051	760.9968194	767.80156	814.3006205	768.9356834	779.1427942	775.7404239	724.7048697	793.8863988	829.044225	738.3143509	780.2769176	768.9356834
405.333	793.6811727	784.5845404	827.7935441	774.350829	930.130658	845.9868088	840.3014135	927.8564999	855.0834411	873.2767058	900.5666029	907.3890771	909.6632352	880.0991801	823.2452279	767.5283547	800.503647	810.7373584	789.1328566	856.2205202	816.4227536	794.8182518	787.9957775	784.5845404	795.9553308	782.3103823	793.6811727	798.2294889	800.503647	749.33509
405.411	839.7999263	802.1969445	845.4973478	736.1068553	913.8664056	854.6132222	847.7763164	878.5423924	948.0509344	820.4286933	866.0080651	918.4243427	976.5380418	806.7548817	807.894366	766.8729313	783.9651958	832.9630205	812.4523032	814.7312718	796.499523	796.499523	812.4523032	793.0810702	810.1733346	746.362214	817.0102404	829.5445676	854.6132222	799.9179759
405.490	846.1011431	771.275872	884.0893577	798.9036644	971.5773671	850.7057752	939.3449426	878.3335676	927.8333624	890.9963058	843.7988271	964.670419	985.3912633	924.3798884	820.7756668	758.6131338	801.2059804	816.1710347	704.5087069	786.2409262	804.6594545	840.3453531	817.3221927	847.2523012	842.6476691	775.8805041	819.6245087	819.6245087	786.2409262	773.578188
405.568	779.7024219	801.1414175	800.0130493	774.0605809	875.6137183	884.6406639	925.2619188	987.3221695	899.3094504	909.4647641	857.5598272	917.3633415	918.4917097	898.1810822	795.4995766	842.8910407	744.7230078	832.735727	796.6279448	740.2095351	760.5201626	831.6073588	781.9591582	765.0336353	777.4456855	795.4995766	815.8102041	790.9861038	763.9052671	715.3854348
405.647	803.9573595	785.8400106	799.4280223	784.7076763	897.9411072	927.3817992	923.9847963	878.6914239	929.6464678	882.0884269	871.8974181	955.690157	951.1608197	867.3680808	767.7226616	809.6190311	802.8250252	810.7513654	850.3830662	819.8100398	764.3256587	811.8836997	823.2070428	794.898685	852.6477348	826.6040457	818.6777055	805.0896938	817.5453712	798.295688
405.726	789.9123408	801.2453729	825.0447404	795.5788568	955.3746101	838.644379	860.1771401	917.975604	863.5770497	834.1111661	865.8436562	923.6421201	936.1084555	871.5101722	809.1784954	794.4455536	800.1120697	847.7108047	762.7130636	772.9127925	787.6457343	839.7776822	788.7790375	810.3117986	757.0465475	754.7799411	783.1125215	803.5119793	781.9792183	801.2453729
405.804	828.3824878	741.9029973	840.8992562	770.3501982	929.6545227	904.620986	933.0681868	827.2445998	878.4495613	885.2768895	864.7949049	968.3427158	960.3774996	869.346457	826.1067118	760.1092059	771.4880862	804.4868391	776.0396383	802.2110631	786.2806306	754.4197657	832.9340399	796.5216229	774.9017503	861.3812408	864.7949049	801.073175	745.3166614	806.7626152
405.883	857.8732562	734.8316737	854.4554345	787.2382737	936.4831562	876.1016388	972.9399214	926.229691	921.6725954	958.1293606	868.1267215	937.6224301	1013.953782	949.0151693	786.0989997	755.3386041	822.555765	808.884478	763.3135215	775.8455345	791.7953693	764.4527954	764.4527954	852.1768867	820.2772171	784.9597258	827.1128606	811.1630258	828.2521345	747.3636867
405.961	808.3670052	715.3991309	818.5707963	545.335946	941.0162894	877.5260337	897.9336159	885.4623157	907.0036524	880.9272974	927.4112346	984.0989629	930.8124983	877.5260337	795.895705	787.9594231	857.1184516	792.4944413	778.8893865	775.4881228	767.5518409	755.0805407	770.9531046	769.81935	848.048415	784.5581594	799.2969687	759.6155589	820.8383055	783.4244048
